"","x"
"225",0
"226",1
"227",1
"228",1
"229",0
"230",0
"231",0
"232",1
"233",0
"234",0
"235",0
"236",0
"237",1
"238",0
"239",0
"240",0
"241",0
"242",1
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",1
"253",0
"254",1
"255",0
"256",1
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",1
"266",1
"267",0
"268",1
"269",0
"270",0
"271",0
"272",0
"273",1
"274",0
"275",0
"276",1
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",1
"294",0
"295",1
"296",0
"297",0
"298",0
"299",1
"300",0
"301",0
"302",0
"303",1
"304",1
"305",0
"306",0
"307",1
"308",1
"309",1
"310",1
"311",0
"312",0
"313",0
"314",0
"315",1
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",1
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",1
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",1
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",1
"363",0
"364",0
"365",0
"366",0
"367",1
"368",0
"369",1
"370",1
"371",1
"372",0
"373",0
"374",0
"375",0
"376",1
"377",0
"378",1
"379",1
"380",0
"381",1
"382",0
"383",0
"384",0
"385",0
"386",0
"387",1
"388",1
"389",0
"390",0
"391",0
"392",0
"393",1
"394",0
"395",0
"396",1
"397",0
"398",0
"399",0
"400",1
"401",1
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0
"408",1
"409",0
"410",0
"411",0
"412",1
"413",0
"414",1
"415",1
"416",1
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",1
"425",0
"426",0
"427",0
"428",1
"429",0
"430",1
"431",0
"432",0
"433",0
"434",1
"435",0
"436",0
"437",0
"438",0
"439",1
"440",0
"441",0
"442",0
"443",1
"444",1
"445",0
"446",0
"447",0
"448",1
"449",0
"450",0
"451",0
"452",1
"453",1
"454",0
"455",0
"456",0
"457",0
"458",0
"459",1
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",1
"471",0
"472",0
"473",1
"474",1
"475",0
"476",0
"477",1
"478",0
"479",0
"480",1
"481",0
"482",1
"483",0
"484",0
"485",1
"486",0
"487",0
"488",0
"489",0
"490",1
"491",1
"492",1
"493",0
"494",0
"495",0
"496",0
"497",0
"498",1
"499",0
"500",0
"501",0
"502",0
"503",0
"504",0
"505",0
"506",0
"507",0
"508",0
"509",0
"510",0
"511",0
"512",0
"513",0
"514",0
"515",1
"516",0
"517",0
"518",0
"519",1
"520",0
"521",0
"522",0
"523",0
"524",1
"525",1
"526",0
"527",1
"528",0
"529",0
"530",0
"531",0
"532",0
"533",0
"534",0
"535",1
"536",0
"537",1
"538",0
"539",0
"540",0
"541",1
"542",0
"543",1
"544",0
"545",0
"546",0
"547",0
"548",0
"549",0
"550",0
"551",0
"552",0
"553",0
"554",0
"555",0
"556",1
"557",0
"558",0
"559",1
"560",0
"561",0
"562",0
"563",0
"564",0
"565",0
"566",0
"567",0
"568",0
"569",0
"570",0
"571",1
"572",0
"573",1
"574",0
"575",0
"576",0
"577",0
"578",0
"579",0
"580",0
"581",1
"582",0
"583",1
"584",0
"585",1
"586",1
"587",0
"588",0
"589",1
"590",0
"591",0
"592",1
"593",0
"594",0
"595",0
"596",0
"597",0
"598",0
"599",1
"600",0
"601",0
"602",1
"603",1
"604",0
"605",0
"606",0
"607",0
"608",0
"609",0
"610",0
"611",0
"612",1
"613",0
"614",0
"615",0
"616",0
"617",1
"618",0
"619",1
"620",0
"621",0
"622",0
"623",0
"624",0
"625",0
"626",1
"627",1
"628",0
"629",0
"630",1
"631",1
"632",0
"633",0
"634",0
"635",0
"636",1
"637",0
"638",0
"639",0
"640",0
"641",0
"642",0
"643",0
"644",0
"645",0
"646",0
"647",0
"648",0
"649",0
"650",0
"651",1
"652",0
"653",0
"654",0
"655",0
"656",0
"657",0
"658",1
"659",1
"660",0
"661",0
"662",1
"663",0
"664",1
"665",0
"666",0
"667",1
"668",0
"669",1
"670",0
"671",0
"672",0
"673",0
"674",0
"675",1
"676",0
"677",1
"678",0
"679",0
"680",0
"681",0
"682",0
"683",0
"684",0
"685",0
"686",0
"687",0
"688",0
"689",0
"690",0
"691",0
"692",0
"693",0
"694",0
"695",0
"696",0
"697",0
"698",0
"699",0
"700",0
"701",0
"702",0
"703",0
"704",0
"705",0
"706",0
"707",0
"708",0
"709",0
"710",0
"711",0
"712",0
"713",0
"714",0
"715",0
"716",0
"717",0
"718",0
"719",0
"720",0
"721",0
"722",0
"723",0
"724",0
"725",0
"726",0
"727",0
"728",0
"729",0
"730",0
"731",0
"732",0
"733",0
"734",0
"735",0
"736",0
"737",0
"738",0
"739",1
"740",0
"741",1
"742",0
"743",0
"744",1
"745",0
"746",0
"747",0
"748",0
"749",0
"750",0
"751",0
"752",1
"753",1
"754",0
"755",0
"756",0
"757",0
"758",0
"759",0
"760",0
"761",1
"762",1
"763",1
"764",1
"765",0
"766",1
"767",0
"768",0
"769",0
"770",0
"771",1
"772",0
"773",1
"774",0
"775",0
"776",0
"777",1
"778",1
"779",0
"780",0
"781",0
"782",0
"783",1
"784",0
"785",0
"786",0
"787",0
"788",0
"789",0
"790",0
"791",0
"792",1
"793",1
"794",0
"795",0
"796",1
"797",0
"798",1
"799",1
"800",0
"801",1
"802",0
"803",0
"804",0
"805",1
"806",0
"807",0
"808",1
"809",0
"810",0
"811",0
"812",1
"813",0
"814",1
"815",0
"816",0
"817",1
"818",1
"819",1
"820",0
"821",0
"822",1
"823",0
"824",0
"825",1
"826",0
"827",0
"828",0
"829",0
"830",0
"831",0
"832",0
"833",0
"834",0
"835",0
"836",0
"837",0
"838",0
"839",0
"840",0
"841",0
"842",0
"843",0
"844",0
"845",0
"846",0
"847",0
"848",0
"849",0
"850",0
"851",0
"852",0
"853",0
"854",1
"855",1
"856",0
"857",0
"858",1
"859",1
"860",1
"861",1
"862",0
"863",0
"864",0
"865",0
"866",0
"867",1
"868",0
"869",0
"870",0
"871",0
"872",0
"873",1
"874",1
"875",0
"876",0
"877",0
"878",0
"879",0
"880",0
"881",1
"882",1
"883",1
"884",0
"885",0
"886",0
"887",0
"888",0
"889",0
"890",1
"891",0
"892",0
"893",0
"894",0
"895",0
"896",0
"897",0
"898",0
"899",0
"900",0
"901",0
"902",0
"903",0
"904",0
"905",0
"906",0
"907",0
"908",0
"909",0
"910",0
"911",0
"912",0
"913",0
"914",1
"915",0
"916",0
"917",1
"918",0
"919",0
"920",0
"921",0
"922",0
"923",0
"924",0
"925",0
"926",0
"927",1
"928",0
"929",0
"930",0
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",1
"940",0
"941",0
"942",1
"943",0
"944",0
"945",0
"946",0
"947",0
"948",0
"949",0
"950",0
"951",1
"952",0
"953",0
"954",0
"955",0
"956",1
"957",0
"958",1
"959",0
"960",1
"961",0
"962",1
"963",0
"964",1
"965",1
"966",1
"967",1
"968",0
"969",0
"970",0
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",1
"981",0
"982",1
"983",0
"984",0
"985",0
"986",0
"987",0
"988",1
"989",0
"990",0
"991",0
"992",1
"993",0
"994",1
"995",0
"996",0
"997",1
"998",0
"999",0
"1000",0
"1001",1
"1002",0
"1003",0
"1004",1
"1005",1
"1006",1
"1007",0
"1008",1
"1009",0
"1010",1
"1011",1
"1012",1
"1013",1
"1014",1
"1015",1
"1016",1
"1017",1
"1018",1
"1019",0
"1020",1
"1021",1
"1022",1
"1023",0
"1024",0
"1025",1
"1026",0
"1027",1
"1028",0
"1029",0
"1030",1
"1031",1
"1032",1
"1033",0
"1034",1
"1035",0
"1036",1
"1037",1
"1038",1
"1039",1
"1040",0
"1041",1
"1042",1
"1043",1
"1044",1
"1045",1
"1046",1
"1047",1
"1048",1
"1049",1
"1050",0
"1051",1
"1052",1
"1053",0
"1054",1
"1055",0
"1056",1
"1057",0
"1058",1
"1059",1
"1060",1
"1061",1
"1062",0
"1063",1
"1064",1
"1065",1
"1066",0
"1067",1
"1068",1
"1069",0
"1070",1
"1071",1
"1072",1
"1073",1
"1074",0
"1075",1
"1076",1
"1077",0
"1078",1
"1079",1
"1080",1
"1081",1
"1082",1
"1083",1
"1084",0
"1085",1
"1086",1
"1087",1
"1088",1
"1089",1
"1090",1
"1091",0
"1092",1
"1093",1
"1094",1
"1095",0
"1096",1
"1097",1
"1098",1
"1099",0
"1100",1
"1101",1
"1102",1
"1103",1
"1104",1
"1105",1
"1106",1
"1107",1
"1108",1
"1109",1
"1110",1
"1111",1
"1112",1
"1113",0
"1114",1
"1115",1
"1116",0
"1117",1
"1118",1
"1119",0
"1120",1
"1121",1
"1122",1
"1123",1
"1124",1
"1125",1
"1126",1
"1127",1
"1128",1
"1129",1
"1130",1
"1131",1
"1132",1
"1133",1
"1134",1
"1135",1
"1136",1
"1137",1
"1138",1
"1139",0
"1140",1
"1141",1
"1142",0
"1143",1
"1144",0
"1145",1
"1146",0
"1147",1
"1148",0
"1149",1
"1150",1
"1151",1
"1152",0
"1153",1
"1154",0
"1155",1
"1156",1
"1157",1
"1158",0
"1159",1
"1160",1
"1161",1
"1162",1
"1163",1
"1164",1
"1165",0
"1166",1
"1167",1
"1168",1
"1169",0
"1170",0
"1171",1
"1172",1
"1173",1
"1174",1
"1175",0
"1176",1
"1177",1
"1178",0
"1179",0
"1180",1
"1181",0
"1182",0
"1183",0
"1184",0
"1185",1
"1186",1
"1187",1
"1188",1
"1189",1
"1190",1
"1191",1
"1192",1
"1193",1
"1194",1
"1195",1
"1196",1
"1197",0
"1198",1
"1199",1
"1200",0
"1201",1
"1202",0
"1203",1
"1204",1
"1205",1
"1206",0
"1207",1
"1208",1
"1209",1
"1210",1
"1211",1
"1212",0
"1213",0
"1214",1
"1215",0
"1216",0
"1217",0
"1218",0
"1219",1
"1220",1
"1221",1
"1222",1
"1223",1
"1224",0
"1225",1
"1226",0
"1227",0
"1228",1
"1229",0
"1230",1
"1231",1
"1232",1
"1233",0
"1234",1
"1235",0
"1236",0
"1237",0
"1238",1
"1239",0
"1240",1
"1241",0
"1242",1
"1243",1
"1244",1
"1245",0
"1246",1
"1247",1
"1248",1
"1249",1
"1250",0
"1251",1
"1252",1
"1253",1
"1254",0
"1255",1
"1256",1
"1257",1
"1258",0
"1259",1
"1260",1
"1261",1
"1262",1
"1263",1
"1264",1
"1265",0
"1266",1
"1267",0
"1268",1
"1269",1
"1270",1
"1271",1
"1272",1
"1273",1
"1274",1
"1275",1
"1276",1
"1277",1
"1278",1
"1279",1
"1280",0
"1281",1
"1282",1
"1283",1
"1284",1
"1285",1
"1286",0
"1287",0
"1288",1
"1289",1
"1290",1
"1291",1
"1292",1
"1293",1
"1294",1
"1295",1
"1296",1
"1297",1
"1298",0
"1299",1
"1300",1
"1301",1
"1302",1
"1303",0
"1304",1
"1305",0
"1306",1
"1307",0
"1308",1
"1309",1
"1310",1
"1311",1
"1312",0
"1313",1
"1314",1
"1315",0
"1316",1
"1317",0
"1318",1
"1319",1
"1320",1
"1321",1
"1322",0
"1323",0
"1324",0
"1325",1
"1326",0
"1327",0
"1328",1
"1329",1
"1330",0
"1331",1
"1332",0
"1333",1
"1334",1
"1335",1
"1336",1
"1337",1
"1338",1
"1339",1
"1340",1
"1341",0
"1342",0
"1343",1
"1344",0
"1345",1
"1346",1
"1347",1
"1348",0
"1349",1
"1350",1
"1351",1
"1352",1
"1353",1
"1354",1
"1355",0
"1356",1
"1357",0
"1358",1
"1359",1
"1360",0
"1361",1
"1362",1
"1363",0
"1364",1
"1365",1
"1366",0
"1367",0
"1368",1
"1369",1
"1370",0
"1371",0
"1372",1
"1373",1
"1374",1
"1375",0
"1376",1
"1377",1
"1378",1
"1379",0
"1380",1
"1381",1
"1382",0
"1383",1
"1384",1
"1385",0
"1386",1
"1387",0
"1388",1
"1389",1
"1390",1
"1391",1
"1392",1
"1393",0
"1394",1
"1395",0
"1396",0
"1397",1
"1398",0
"1399",1
"1400",1
"1401",1
"1402",0
"1403",1
"1404",0
"1405",1
"1406",0
"1407",0
"1408",1
"1409",0
"1410",1
"1411",1
"1412",1
"1413",0
"1414",0
"1415",1
"1416",1
"1417",0
"1418",1
"1419",0
"1420",0
"1421",0
"1422",1
"1423",1
"1424",1
"1425",0
"1426",0
"1427",0
"1428",1
"1429",1
"1430",1
"1431",0
"1432",1
"1433",1
"1434",1
"1435",1
"1436",1
"1437",1
"1438",1
"1439",1
"1440",1
"1441",1
"1442",1
"1443",1
"1444",0
"1445",1
"1446",1
"1447",1
"1448",0
"1449",1
"1450",1
"1451",0
"1452",0
"1453",1
"1454",1
"1455",0
"1456",0
"1457",1
"1458",1
"1459",0
"1460",0
"1461",1
"1462",1
"1463",1
"1464",1
"1465",0
"1466",1
"1467",1
"1468",1
"1469",1
"1470",0
"1471",0
"1472",1
"1473",1
"1474",1
"1475",1
"1476",1
"1477",0
"1478",1
"1479",1
"1480",0
"1481",1
"1482",0
"1483",1
"1484",1
"1485",1
"1486",1
"1487",1
"1488",1
"1489",1
"1490",1
"1491",1
"1492",1
"1493",0
"1494",0
"1495",1
"1496",1
"1497",1
"1498",0
"1499",1
"1500",1
"1501",0
"1502",1
"1503",0
"1504",0
"1505",1
"1506",1
"1507",1
"1508",0
"1509",0
"1510",0
"1511",1
"1512",0
"1513",1
"1514",0
"1515",1
"1516",1
"1517",1
"1518",1
"1519",0
"1520",1
"1521",1
"1522",1
"1523",1
"1524",0
"1525",1
"1526",1
"1527",1
"1528",1
"1529",1
"1530",0
"1531",0
"1532",1
"1533",1
"1534",0
"1535",1
"1536",1
"1537",1
"1538",1
"1539",1
"1540",0
"1541",1
"1542",1
"1543",1
"1544",1
"1545",0
"1546",0
"1547",1
"1548",1
"1549",1
"1550",1
"1551",1
"1552",1
"1553",1
"1554",1
"1555",1
"1556",1
"1557",1
"1558",1
"1559",1
"1560",1
"1561",0
"1562",1
"1563",1
"1564",1
"1565",1
"1566",1
"1567",0
"1568",1
"1569",1
"1570",0
"1571",1
"1572",0
"1573",0
"1574",0
"1575",1
"1576",0
"1577",0
"1578",0
"1579",0
"1580",0
"1581",0
"1582",0
"1583",0
"1584",1
"1585",0
"1586",1
"1587",1
"1588",1
"1589",0
"1590",0
"1591",0
"1592",1
"1593",1
"1594",0
"1595",1
"1596",1
"1597",0
"1598",1
"1599",1
"1600",1
"1601",1
"1602",1
"1603",1
"1604",0
"1605",1
"1606",1
"1607",1
"1608",1
"1609",1
"1610",1
"1611",1
"1612",1
"1613",1
"1614",1
"1615",1
"1616",1
"1617",1
"1618",1
"1619",0
"1620",0
"1621",1
"1622",1
"1623",1
"1624",1
"1625",0
"1626",1
"1627",1
"1628",1
"1629",1
"1630",1
"1631",1
"1632",1
"1633",1
"1634",0
"1635",1
"1636",1
"1637",1
"1638",0
"1639",0
"1640",1
"1641",0
"1642",1
"1643",1
"1644",0
"1645",1
"1646",1
"1647",1
"1648",1
"1649",1
"1650",1
"1651",1
"1652",1
"1653",0
"1654",1
"1655",1
"1656",1
"1657",1
"1658",1
"1659",1
"1660",1
"1661",0
"1662",1
"1663",1
"1664",1
"1665",1
"1666",1
"1667",1
"1668",0
"1669",0
"1670",1
"1671",1
"1672",1
"1673",1
"1674",1
"1675",1
"1676",1
"1677",1
"1678",1
"1679",1
"1680",0
"1681",1
"1682",1
"1683",1
"1684",1
"1685",0
"1686",0
"1687",1
"1688",1
"1689",1
"1690",1
"1691",0
"1692",1
"1693",1
"1694",1
"1695",1
"1696",1
"1697",1
"1698",1
"1699",1
"1700",1
"1701",1
"1702",0
"1703",1
"1704",1
"1705",0
"1706",1
"1707",1
"1708",1
"1709",1
"1710",1
"1711",1
"1712",1
"1713",1
"1714",1
"1715",0
"1716",1
"1717",1
"1718",1
"1719",1
"1720",1
"1721",1
"1722",1
"1723",1
"1724",0
"1725",1
"1726",0
"1727",1
"1728",1
"1729",1
"1730",0
"1731",1
"1732",1
"1733",0
"1734",1
"1735",1
"1736",0
"1737",0
"1738",0
"1739",0
"1740",1
"1741",1
"1742",1
"1743",0
"1744",1
"1745",1
"1746",1
"1747",1
"1748",1
"1749",1
"1750",0
"1751",1
"1752",1
"1753",1
"1754",0
"1755",0
"1756",1
"1757",1
"1758",1
"1759",1
"1760",1
"1761",1
"1762",1
"1763",1
"1764",1
"1765",1
"1766",1
"1767",1
"1768",1
"1769",1
"1770",0
"1771",0
"1772",1
"1773",0
"1774",1
"1775",1
"1776",1
"1777",1
"1778",1
"1779",0
"1780",1
"1781",1
"1782",1
"1783",1
"1784",1
"1785",1
"1786",1
"1787",1
"1788",1
"1789",1
"1790",1
"1791",1
"1792",1
"1793",1
"1794",1
"1795",1
"1796",1
"1797",0
"1798",0
"1799",1
"1800",1
"1801",1
"1802",1
"1803",1
"1804",1
"1805",1
"1806",1
"1807",1
"1808",1
"1809",1
"1810",1
"1811",1
"1812",1
"1813",1
"1814",1
"1815",1
"1816",1
"1817",1
"1818",1
"1819",1
"1820",1
"1821",1
"1822",0
"1823",1
"1824",1
"1825",1
"1826",1
"1827",1
"1828",1
"1829",1
"1830",1
"1831",1
"1832",1
"1833",1
"1834",1
"1835",1
"1836",1
"1837",1
"1838",1
"1839",0
"1840",1
"1841",0
"1842",1
"1843",0
"1844",1
"1845",1
"1846",1
"1847",1
"1848",1
"1849",1
"1850",1
"1851",1
"1852",1
"1853",0
"1854",1
"1855",0
"1856",1
"1857",1
"1858",1
"1859",1
"1860",0
"1861",1
"1862",1
"1863",0
"1864",1
"1865",1
"1866",0
"1867",0
"1868",1
"1869",1
"1870",0
"1871",1
"1872",1
"1873",0
"1874",0
"1875",1
"1876",1
"1877",0
"1878",0
"1879",0
"1880",1
"1881",1
"1882",1
"1883",1
"1884",1
"1885",1
"1886",0
"1887",0
"1888",0
"1889",1
"1890",1
"1891",1
"1892",1
"1893",1
"1894",1
"1895",0
"1896",1
"1897",1
"1898",1
"1899",1
"1900",1
"1901",0
"1902",1
"1903",1
"1904",1
"1905",1
"1906",1
"1907",1
"1908",0
"1909",1
"1910",1
"1911",1
"1912",1
"1913",1
"1914",0
"1915",1
"1916",1
"1917",0
"1918",1
"1919",0
"1920",0
"1921",1
"1922",1
"1923",1
"1924",1
"1925",1
"1926",1
"1927",0
"1928",1
"1929",1
"1930",1
"1931",0
"1932",0
"1933",1
"1934",0
"1935",1
"1936",1
"1937",1
"1938",1
"1939",1
"1940",1
"1941",1
"1942",0
"1943",1
"1944",1
"1945",1
"1946",0
"1947",1
"1948",1
"1949",1
"1950",1
"1951",0
"1952",0
"1953",1
"1954",1
"1955",1
"1956",1
"1957",1
"1958",1
"1959",1
"1960",1
"1961",1
"1962",1
"1963",1
"1964",1
"1965",1
"1966",1
"1967",1
"1968",1
"1969",1
"1970",1
"1971",1
"1972",1
"1973",0
"1974",1
"1975",1
"1976",1
"1977",1
"1978",1
"1979",1
"1980",1
"1981",1
"1982",1
"1983",1
"1984",1
"1985",1
"1986",1
"1987",1
"1988",1
"1989",1
"1990",1
"1991",1
"1992",1
"1993",1
"1994",1
"1995",1
"1996",1
"1997",1
"1998",1
"1999",1
"2000",1
