"","x"
"225",0
"226",0
"227",1
"228",1
"229",1
"230",0
"231",0
"232",0
"233",0
"234",1
"235",0
"236",1
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",1
"245",0
"246",0
"247",0
"248",1
"249",1
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",1
"258",1
"259",0
"260",0
"261",1
"262",1
"263",0
"264",0
"265",0
"266",1
"267",1
"268",0
"269",1
"270",0
"271",1
"272",0
"273",0
"274",0
"275",0
"276",1
"277",1
"278",0
"279",1
"280",1
"281",1
"282",0
"283",0
"284",0
"285",0
"286",1
"287",0
"288",0
"289",0
"290",0
"291",1
"292",0
"293",1
"294",1
"295",1
"296",1
"297",0
"298",0
"299",1
"300",0
"301",0
"302",0
"303",1
"304",1
"305",0
"306",0
"307",1
"308",0
"309",0
"310",0
"311",1
"312",1
"313",1
"314",0
"315",0
"316",1
"317",0
"318",0
"319",0
"320",1
"321",0
"322",0
"323",1
"324",1
"325",0
"326",1
"327",0
"328",0
"329",0
"330",1
"331",0
"332",0
"333",1
"334",1
"335",1
"336",1
"337",0
"338",0
"339",1
"340",1
"341",1
"342",0
"343",0
"344",0
"345",1
"346",0
"347",0
"348",0
"349",0
"350",1
"351",1
"352",0
"353",1
"354",1
"355",1
"356",1
"357",0
"358",0
"359",0
"360",0
"361",1
"362",1
"363",1
"364",0
"365",0
"366",0
"367",0
"368",1
"369",0
"370",1
"371",0
"372",0
"373",1
"374",0
"375",0
"376",1
"377",0
"378",0
"379",0
"380",1
"381",1
"382",0
"383",1
"384",1
"385",0
"386",0
"387",0
"388",0
"389",1
"390",1
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",1
"400",1
"401",0
"402",0
"403",0
"404",1
"405",1
"406",1
"407",1
"408",0
"409",1
"410",1
"411",1
"412",1
"413",0
"414",1
"415",1
"416",1
"417",0
"418",0
"419",0
"420",1
"421",0
"422",0
"423",1
"424",0
"425",1
"426",0
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",1
"437",0
"438",0
"439",0
"440",1
"441",1
"442",1
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",1
"450",1
"451",0
"452",0
"453",0
"454",1
"455",1
"456",0
"457",0
"458",1
"459",1
"460",1
"461",0
"462",1
"463",0
"464",1
"465",1
"466",0
"467",1
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",1
"477",0
"478",0
"479",0
"480",0
"481",0
"482",1
"483",0
"484",0
"485",0
"486",1
"487",0
"488",0
"489",1
"490",0
"491",0
"492",0
"493",0
"494",0
"495",1
"496",1
"497",1
"498",1
"499",1
"500",1
"501",1
"502",0
"503",0
"504",0
"505",0
"506",1
"507",0
"508",1
"509",0
"510",0
"511",1
"512",0
"513",1
"514",0
"515",1
"516",1
"517",0
"518",0
"519",0
"520",1
"521",1
"522",0
"523",0
"524",0
"525",0
"526",0
"527",0
"528",0
"529",1
"530",1
"531",1
"532",0
"533",0
"534",1
"535",0
"536",0
"537",1
"538",1
"539",0
"540",1
"541",0
"542",0
"543",1
"544",1
"545",0
"546",1
"547",1
"548",0
"549",1
"550",0
"551",0
"552",1
"553",0
"554",0
"555",1
"556",1
"557",0
"558",1
"559",0
"560",0
"561",0
"562",1
"563",1
"564",1
"565",1
"566",0
"567",0
"568",0
"569",1
"570",0
"571",1
"572",1
"573",1
"574",0
"575",1
"576",1
"577",1
"578",0
"579",1
"580",0
"581",0
"582",0
"583",1
"584",0
"585",1
"586",1
"587",0
"588",1
"589",0
"590",1
"591",1
"592",0
"593",1
"594",1
"595",0
"596",0
"597",0
"598",1
"599",0
"600",0
"601",0
"602",1
"603",1
"604",1
"605",1
"606",1
"607",1
"608",1
"609",0
"610",0
"611",0
"612",1
"613",0
"614",1
"615",1
"616",1
"617",0
"618",1
"619",0
"620",1
"621",1
"622",1
"623",1
"624",1
"625",0
"626",0
"627",1
"628",1
"629",1
"630",0
"631",1
"632",0
"633",0
"634",1
"635",1
"636",0
"637",1
"638",1
"639",0
"640",1
"641",1
"642",1
"643",0
"644",1
"645",0
"646",0
"647",0
"648",0
"649",0
"650",0
"651",0
"652",1
"653",0
"654",0
"655",1
"656",0
"657",1
"658",0
"659",0
"660",0
"661",0
"662",0
"663",0
"664",1
"665",0
"666",1
"667",0
"668",1
"669",0
"670",1
"671",0
"672",1
"673",0
"674",0
"675",0
"676",1
"677",0
"678",0
"679",0
"680",1
"681",1
"682",1
"683",0
"684",0
"685",1
"686",0
"687",0
"688",0
"689",0
"690",0
"691",0
"692",0
"693",0
"694",0
"695",0
"696",1
"697",0
"698",1
"699",1
"700",0
"701",1
"702",0
"703",1
"704",0
"705",0
"706",0
"707",1
"708",0
"709",1
"710",1
"711",0
"712",0
"713",1
"714",0
"715",0
"716",0
"717",0
"718",1
"719",1
"720",0
"721",0
"722",0
"723",0
"724",0
"725",1
"726",0
"727",0
"728",1
"729",1
"730",1
"731",0
"732",0
"733",0
"734",0
"735",0
"736",1
"737",1
"738",1
"739",0
"740",0
"741",1
"742",0
"743",0
"744",0
"745",0
"746",1
"747",1
"748",1
"749",0
"750",0
"751",0
"752",0
"753",0
"754",0
"755",0
"756",1
"757",1
"758",0
"759",0
"760",0
"761",0
"762",0
"763",0
"764",1
"765",0
"766",0
"767",1
"768",1
"769",0
"770",1
"771",0
"772",0
"773",0
"774",1
"775",0
"776",0
"777",0
"778",1
"779",0
"780",0
"781",1
"782",0
"783",1
"784",0
"785",1
"786",0
"787",1
"788",0
"789",0
"790",0
"791",0
"792",0
"793",0
"794",1
"795",0
"796",1
"797",0
"798",1
"799",0
"800",1
"801",0
"802",1
"803",0
"804",0
"805",1
"806",0
"807",0
"808",0
"809",0
"810",1
"811",0
"812",1
"813",0
"814",0
"815",1
"816",1
"817",1
"818",0
"819",0
"820",0
"821",0
"822",0
"823",1
"824",0
"825",1
"826",0
"827",0
"828",0
"829",1
"830",1
"831",1
"832",0
"833",1
"834",0
"835",1
"836",0
"837",1
"838",1
"839",1
"840",1
"841",0
"842",0
"843",0
"844",1
"845",1
"846",1
"847",0
"848",0
"849",0
"850",0
"851",0
"852",0
"853",1
"854",0
"855",1
"856",0
"857",0
"858",1
"859",1
"860",0
"861",0
"862",0
"863",1
"864",0
"865",0
"866",0
"867",0
"868",1
"869",1
"870",1
"871",1
"872",0
"873",0
"874",1
"875",0
"876",0
"877",0
"878",0
"879",0
"880",0
"881",0
"882",1
"883",1
"884",1
"885",0
"886",0
"887",1
"888",1
"889",0
"890",0
"891",1
"892",1
"893",0
"894",0
"895",0
"896",0
"897",0
"898",1
"899",1
"900",0
"901",0
"902",0
"903",0
"904",0
"905",1
"906",0
"907",1
"908",1
"909",1
"910",0
"911",0
"912",1
"913",0
"914",0
"915",1
"916",0
"917",0
"918",1
"919",1
"920",0
"921",0
"922",0
"923",0
"924",1
"925",0
"926",0
"927",0
"928",0
"929",0
"930",0
"931",1
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",1
"940",1
"941",1
"942",0
"943",0
"944",1
"945",0
"946",1
"947",0
"948",0
"949",0
"950",0
"951",0
"952",1
"953",1
"954",0
"955",1
"956",0
"957",0
"958",1
"959",1
"960",0
"961",0
"962",0
"963",1
"964",0
"965",0
"966",0
"967",0
"968",0
"969",0
"970",1
"971",0
"972",1
"973",0
"974",1
"975",1
"976",0
"977",1
"978",0
"979",0
"980",0
"981",1
"982",0
"983",0
"984",0
"985",0
"986",0
"987",0
"988",0
"989",1
"990",0
"991",1
"992",0
"993",1
"994",0
"995",0
"996",1
"997",0
"998",0
"999",0
"1000",0
"1001",0
"1002",1
"1003",0
"1004",1
"1005",0
"1006",0
"1007",0
"1008",0
"1009",1
"1010",1
"1011",0
"1012",1
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0
"1018",0
"1019",1
"1020",0
"1021",0
"1022",0
"1023",1
"1024",0
"1025",0
"1026",1
"1027",0
"1028",0
"1029",0
"1030",0
"1031",0
"1032",0
"1033",0
"1034",1
"1035",0
"1036",0
"1037",0
"1038",1
"1039",0
"1040",1
"1041",1
"1042",0
"1043",1
"1044",0
"1045",1
"1046",1
"1047",0
"1048",0
"1049",1
"1050",0
"1051",0
"1052",0
"1053",0
"1054",1
"1055",1
"1056",0
"1057",0
"1058",0
"1059",0
"1060",0
"1061",0
"1062",1
"1063",1
"1064",1
"1065",0
"1066",0
"1067",1
"1068",1
"1069",0
"1070",0
"1071",1
"1072",0
"1073",1
"1074",0
"1075",0
"1076",0
"1077",0
"1078",0
"1079",0
"1080",0
"1081",1
"1082",0
"1083",0
"1084",0
"1085",1
"1086",0
"1087",1
"1088",0
"1089",0
"1090",0
"1091",1
"1092",1
"1093",1
"1094",1
"1095",0
"1096",1
"1097",1
"1098",1
"1099",1
"1100",0
"1101",1
"1102",0
"1103",0
"1104",0
"1105",0
"1106",1
"1107",1
"1108",1
"1109",0
"1110",0
"1111",0
"1112",0
"1113",0
"1114",0
"1115",0
"1116",0
"1117",1
"1118",1
"1119",0
"1120",1
"1121",1
"1122",0
"1123",0
"1124",1
"1125",1
"1126",1
"1127",1
"1128",1
"1129",0
"1130",0
"1131",0
"1132",1
"1133",1
"1134",1
"1135",1
"1136",1
"1137",0
"1138",1
"1139",0
"1140",0
"1141",1
"1142",0
"1143",1
"1144",0
"1145",0
"1146",1
"1147",0
"1148",0
"1149",0
"1150",0
"1151",0
"1152",0
"1153",0
"1154",1
"1155",0
"1156",1
"1157",0
"1158",0
"1159",1
"1160",1
"1161",1
"1162",0
"1163",0
"1164",0
"1165",0
"1166",0
"1167",0
"1168",0
"1169",0
"1170",0
"1171",0
"1172",1
"1173",0
"1174",0
"1175",1
"1176",0
"1177",0
"1178",1
"1179",1
"1180",1
"1181",1
"1182",0
"1183",1
"1184",0
"1185",0
"1186",0
"1187",0
"1188",0
"1189",0
"1190",0
"1191",1
"1192",1
"1193",1
"1194",0
"1195",0
"1196",0
"1197",1
"1198",0
"1199",0
"1200",0
"1201",1
"1202",1
"1203",0
"1204",0
"1205",0
"1206",0
"1207",0
"1208",1
"1209",0
"1210",1
"1211",1
"1212",0
"1213",0
"1214",0
"1215",0
"1216",0
"1217",1
"1218",1
"1219",0
"1220",0
"1221",0
"1222",1
"1223",0
"1224",0
"1225",0
"1226",0
"1227",0
"1228",1
"1229",1
"1230",0
"1231",1
"1232",1
"1233",0
"1234",1
"1235",0
"1236",1
"1237",1
"1238",1
"1239",0
"1240",1
"1241",1
"1242",0
"1243",1
"1244",1
"1245",0
"1246",1
"1247",0
"1248",0
"1249",1
"1250",0
"1251",0
"1252",0
"1253",1
"1254",0
"1255",1
"1256",1
"1257",0
"1258",0
"1259",1
"1260",1
"1261",1
"1262",0
"1263",1
"1264",1
"1265",0
"1266",0
"1267",1
"1268",1
"1269",0
"1270",0
"1271",1
"1272",1
"1273",1
"1274",1
"1275",1
"1276",1
"1277",1
"1278",1
"1279",0
"1280",0
"1281",1
"1282",0
"1283",0
"1284",1
"1285",1
"1286",0
"1287",0
"1288",1
"1289",0
"1290",0
"1291",0
"1292",0
"1293",1
"1294",0
"1295",1
"1296",1
"1297",0
"1298",0
"1299",1
"1300",0
"1301",1
"1302",0
"1303",1
"1304",0
"1305",0
"1306",0
"1307",1
"1308",0
"1309",0
"1310",1
"1311",1
"1312",0
"1313",1
"1314",0
"1315",1
"1316",0
"1317",1
"1318",0
"1319",1
"1320",1
"1321",1
"1322",1
"1323",0
"1324",0
"1325",0
"1326",0
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",1
"1336",1
"1337",1
"1338",1
"1339",0
"1340",0
"1341",0
"1342",1
"1343",0
"1344",0
"1345",0
"1346",0
"1347",0
"1348",1
"1349",1
"1350",1
"1351",1
"1352",0
"1353",0
"1354",0
"1355",0
"1356",0
"1357",1
"1358",1
"1359",1
"1360",0
"1361",0
"1362",1
"1363",0
"1364",1
"1365",1
"1366",0
"1367",0
"1368",1
"1369",0
"1370",1
"1371",0
"1372",1
"1373",1
"1374",1
"1375",0
"1376",0
"1377",0
"1378",0
"1379",1
"1380",0
"1381",1
"1382",1
"1383",0
"1384",0
"1385",1
"1386",1
"1387",1
"1388",0
"1389",1
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",1
"1396",0
"1397",1
"1398",0
"1399",1
"1400",0
"1401",1
"1402",0
"1403",1
"1404",0
"1405",0
"1406",0
"1407",1
"1408",1
"1409",0
"1410",0
"1411",0
"1412",1
"1413",0
"1414",1
"1415",0
"1416",1
"1417",0
"1418",1
"1419",1
"1420",1
"1421",0
"1422",1
"1423",1
"1424",0
"1425",0
"1426",1
"1427",0
"1428",0
"1429",1
"1430",1
"1431",0
"1432",1
"1433",1
"1434",0
"1435",0
"1436",0
"1437",1
"1438",1
"1439",0
"1440",1
"1441",1
"1442",0
"1443",0
"1444",0
"1445",1
"1446",0
"1447",0
"1448",0
"1449",0
"1450",0
"1451",0
"1452",1
"1453",0
"1454",1
"1455",1
"1456",1
"1457",1
"1458",0
"1459",0
"1460",1
"1461",0
"1462",0
"1463",0
"1464",1
"1465",0
"1466",0
"1467",1
"1468",0
"1469",1
"1470",1
"1471",0
"1472",1
"1473",0
"1474",1
"1475",0
"1476",0
"1477",0
"1478",0
"1479",1
"1480",0
"1481",0
"1482",0
"1483",1
"1484",1
"1485",0
"1486",1
"1487",0
"1488",1
"1489",0
"1490",0
"1491",0
"1492",1
"1493",1
"1494",0
"1495",0
"1496",0
"1497",0
"1498",0
"1499",0
"1500",1
"1501",0
"1502",1
"1503",1
"1504",1
"1505",0
"1506",0
"1507",1
"1508",0
"1509",0
"1510",0
"1511",1
"1512",0
"1513",0
"1514",0
"1515",1
"1516",0
"1517",1
"1518",1
"1519",1
"1520",0
"1521",0
"1522",0
"1523",1
"1524",0
"1525",0
"1526",1
"1527",0
"1528",0
"1529",1
"1530",0
"1531",1
"1532",0
"1533",1
"1534",0
"1535",0
"1536",0
"1537",1
"1538",0
"1539",1
"1540",0
"1541",0
"1542",1
"1543",0
"1544",0
"1545",0
"1546",0
"1547",1
"1548",1
"1549",1
"1550",1
"1551",0
"1552",1
"1553",1
"1554",0
"1555",0
"1556",0
"1557",1
"1558",1
"1559",1
"1560",1
"1561",1
"1562",0
"1563",0
"1564",0
"1565",1
"1566",1
"1567",0
"1568",0
"1569",0
"1570",0
"1571",0
"1572",0
"1573",0
"1574",1
"1575",1
"1576",1
"1577",1
"1578",0
"1579",1
"1580",1
"1581",0
"1582",1
"1583",1
"1584",0
"1585",1
"1586",0
"1587",0
"1588",0
"1589",1
"1590",0
"1591",0
"1592",0
"1593",1
"1594",1
"1595",1
"1596",1
"1597",1
"1598",1
"1599",0
"1600",0
"1601",0
"1602",1
"1603",0
"1604",0
"1605",1
"1606",0
"1607",1
"1608",1
"1609",1
"1610",1
"1611",0
"1612",1
"1613",0
"1614",0
"1615",1
"1616",0
"1617",1
"1618",1
"1619",0
"1620",0
"1621",0
"1622",0
"1623",0
"1624",0
"1625",0
"1626",0
"1627",0
"1628",0
"1629",0
"1630",1
"1631",1
"1632",1
"1633",1
"1634",1
"1635",0
"1636",0
"1637",0
"1638",0
"1639",0
"1640",0
"1641",1
"1642",0
"1643",1
"1644",0
"1645",1
"1646",0
"1647",1
"1648",1
"1649",0
"1650",0
"1651",1
"1652",0
"1653",0
"1654",1
"1655",1
"1656",1
"1657",0
"1658",1
"1659",0
"1660",0
"1661",1
"1662",0
"1663",0
"1664",0
"1665",1
"1666",0
"1667",1
"1668",1
"1669",0
"1670",1
"1671",0
"1672",1
"1673",1
"1674",0
"1675",0
"1676",0
"1677",1
"1678",0
"1679",1
"1680",1
"1681",1
"1682",1
"1683",0
"1684",1
"1685",1
"1686",0
"1687",0
"1688",0
"1689",0
"1690",0
"1691",0
"1692",0
"1693",0
"1694",1
"1695",0
"1696",1
"1697",1
"1698",0
"1699",0
"1700",0
"1701",1
"1702",0
"1703",1
"1704",0
"1705",0
"1706",0
"1707",0
"1708",0
"1709",0
"1710",0
"1711",1
"1712",1
"1713",0
"1714",1
"1715",1
"1716",0
"1717",1
"1718",1
"1719",0
"1720",0
"1721",1
"1722",0
"1723",1
"1724",1
"1725",0
"1726",1
"1727",1
"1728",0
"1729",0
"1730",0
"1731",1
"1732",0
"1733",1
"1734",1
"1735",1
"1736",1
"1737",1
"1738",0
"1739",0
"1740",0
"1741",0
"1742",0
"1743",1
"1744",0
"1745",0
"1746",1
"1747",1
"1748",0
"1749",1
"1750",0
"1751",0
"1752",1
"1753",1
"1754",0
"1755",0
"1756",0
"1757",0
"1758",1
"1759",0
"1760",0
"1761",0
"1762",0
"1763",0
"1764",0
"1765",1
"1766",1
"1767",0
"1768",1
"1769",1
"1770",0
"1771",1
"1772",0
"1773",0
"1774",0
"1775",0
"1776",0
"1777",0
"1778",0
"1779",0
"1780",0
"1781",1
"1782",0
"1783",0
"1784",0
"1785",1
"1786",0
"1787",0
"1788",0
"1789",0
"1790",0
"1791",0
"1792",0
"1793",0
"1794",0
"1795",0
"1796",1
"1797",1
"1798",1
"1799",1
"1800",0
"1801",0
"1802",0
"1803",1
"1804",0
"1805",0
"1806",1
"1807",0
"1808",0
"1809",1
"1810",1
"1811",0
"1812",1
"1813",1
"1814",0
"1815",0
"1816",0
"1817",0
"1818",0
"1819",0
"1820",1
"1821",0
"1822",0
"1823",1
"1824",0
"1825",0
"1826",1
"1827",0
"1828",0
"1829",1
"1830",0
"1831",0
"1832",1
"1833",0
"1834",1
"1835",1
"1836",0
"1837",0
"1838",1
"1839",0
"1840",0
"1841",1
"1842",1
"1843",0
"1844",0
"1845",0
"1846",1
"1847",0
"1848",0
"1849",1
"1850",1
"1851",1
"1852",0
"1853",0
"1854",1
"1855",0
"1856",0
"1857",1
"1858",1
"1859",0
"1860",0
"1861",0
"1862",1
"1863",1
"1864",0
"1865",1
"1866",1
"1867",1
"1868",1
"1869",1
"1870",1
"1871",1
"1872",1
"1873",1
"1874",1
"1875",0
"1876",1
"1877",0
"1878",1
"1879",1
"1880",1
"1881",1
"1882",1
"1883",1
"1884",0
"1885",0
"1886",0
"1887",1
"1888",0
"1889",0
"1890",1
"1891",0
"1892",0
"1893",1
"1894",1
"1895",0
"1896",0
"1897",1
"1898",0
"1899",0
"1900",0
"1901",0
"1902",1
"1903",0
"1904",0
"1905",0
"1906",0
"1907",1
"1908",0
"1909",1
"1910",1
"1911",0
"1912",1
"1913",0
"1914",1
"1915",0
"1916",0
"1917",1
"1918",0
"1919",0
"1920",1
"1921",1
"1922",0
"1923",0
"1924",0
"1925",0
"1926",0
"1927",0
"1928",1
"1929",0
"1930",1
"1931",1
"1932",0
"1933",1
"1934",0
"1935",1
"1936",1
"1937",1
"1938",1
"1939",0
"1940",1
"1941",0
"1942",0
"1943",0
"1944",1
"1945",0
"1946",1
"1947",0
"1948",1
"1949",0
"1950",0
"1951",1
"1952",1
"1953",1
"1954",0
"1955",0
"1956",0
"1957",0
"1958",0
"1959",1
"1960",0
"1961",0
"1962",0
"1963",0
"1964",0
"1965",0
"1966",1
"1967",0
"1968",1
"1969",1
"1970",1
"1971",0
"1972",0
"1973",1
"1974",0
"1975",1
"1976",0
"1977",0
"1978",0
"1979",1
"1980",1
"1981",1
"1982",0
"1983",1
"1984",1
"1985",0
"1986",0
"1987",1
"1988",0
"1989",1
"1990",1
"1991",0
"1992",1
"1993",0
"1994",0
"1995",0
"1996",1
"1997",0
"1998",0
"1999",0
"2000",1
